JAVI;CASA TERE;2;0;2;1;0;1;1;0;1;8;12;0.0;0.4
KIYO;MUS EL CHALANÍN;3;0;3;1;0;1;2;0;2;12;18;0.0;0.4
LITRI;BAR D'ANDREA;1;0;1;1;0;1;0;0;0;4;6;0.0;0.4
LUIS;SIDRERÍA ALBORADA;2;0;2;1;0;1;1;0;1;8;12;0.0;0.4
PUPI;CASA TERE;2;0;2;1;0;1;1;0;1;8;12;0.0;0.4
RICHARD;CHURRERÍA;1;0;1;0;0;0;1;0;1;4;6;0.0;0.4
TANO;VALSA MUS;1;0;1;0;0;0;1;0;1;4;6;0.0;0.4
TEO;RINCÓN DE CAROL;2;0;2;2;0;2;0;0;0;8;12;0.0;0.4
URE;8 VILLAS;3;0;3;2;0;2;1;0;1;12;18;0.0;0.4
BERNARDO;PEÑA MUS MONCHI;3;0;3;1;0;1;2;0;2;11;18;0.0;0.37931034
RABADAN;PEÑA MUS MONCHI;3;0;3;1;0;1;2;0;2;11;18;0.0;0.37931034
ZANCAS;LA BREÑA;3;0;3;3;0;3;0;0;0;11;18;0.0;0.37931034
DAMIAN;LA PICOSA;2;0;2;1;0;1;1;0;1;7;12;0.0;0.36842105
DANI;MUS EL CHALANÍN;2;0;2;1;0;1;1;0;1;7;12;0.0;0.36842105
ISIDORO;C'LOLO;2;0;2;0;0;0;2;0;2;7;12;0.0;0.36842105
JULIO;VALSA MUS;2;0;2;1;0;1;1;0;1;7;12;0.0;0.36842105
KIKE;LA PICOSA;2;0;2;1;0;1;1;0;1;7;12;0.0;0.36842105
MATEOS;PEÑA MUS MONCHI;2;0;2;1;0;1;1;0;1;7;12;0.0;0.36842105
PABLO;SIDRERÍA ALBORADA;2;0;2;1;0;1;1;0;1;7;12;0.0;0.36842105
PESTONI;BAR HABANA;2;0;2;0;0;0;2;0;2;7;12;0.0;0.36842105
VALENTIN;PEÑA MUS MONCHI;2;0;2;1;0;1;1;0;1;7;12;0.0;0.36842105
YIMI;BAR CAMPY;2;0;2;1;0;1;1;0;1;7;12;0.0;0.36842105
PARAMIO;C'LOLO;3;0;3;1;0;1;2;0;2;10;18;0.0;0.35714287
CARLOS;LA PICOSA;1;0;1;1;0;1;0;0;0;3;6;0.0;0.33333334
CHORI;LA PICOSA;1;0;1;1;0;1;0;0;0;3;6;0.0;0.33333334
DIONI;CHURRERÍA;1;0;1;1;0;1;0;0;0;3;6;0.0;0.33333334
GAGO;PEÑA MUS MONCHI;1;0;1;0;0;0;1;0;1;3;6;0.0;0.33333334
JOSE;CAFETERÍA VALSA;1;0;1;1;0;1;0;0;0;3;6;0.0;0.33333334
JUAN;CHURRERÍA;2;0;2;0;0;0;2;0;2;6;12;0.0;0.33333334
KIKE;8 VILLAS;1;0;1;1;0;1;0;0;0;3;6;0.0;0.33333334
ORTIZ;CAFÉ BAR PIOL;1;0;1;1;0;1;0;0;0;3;6;0.0;0.33333334
OSCAR;S.AG.-RÍAS BAIXAS;1;0;1;0;0;0;1;0;1;3;6;0.0;0.33333334
OVIES;CAFÉ BAR PIOL;1;0;1;1;0;1;0;0;0;3;6;0.0;0.33333334
PEPE;PEÑA MUS MONCHI;1;0;1;0;0;0;1;0;1;3;6;0.0;0.33333334
SILVI;MUS EL CHALANÍN;3;0;3;1;0;1;2;0;2;9;18;0.0;0.33333334
ZELUAN;CÉLTICA;1;0;1;0;0;0;1;0;1;3;6;0.0;0.33333334
ALFONSO;PEÑA MUS MONCHI;2;0;2;1;0;1;1;0;1;5;12;0.0;0.29411766
CARY;LA BREÑA;2;0;2;2;0;2;0;0;0;5;12;0.0;0.29411766
CHEMA;MUS EL CHALANÍN;2;0;2;0;0;0;2;0;2;5;12;0.0;0.29411766
CHUS;LA PICOSA;2;0;2;1;0;1;1;0;1;5;12;0.0;0.29411766
FALO;SIDRERÍA ALBORADA;2;0;2;0;0;0;2;0;2;5;12;0.0;0.29411766
JOSE;S.AG.-CÉLTICA;2;0;2;1;0;1;1;0;1;5;12;0.0;0.29411766
SONIA;S.AG.-CÉLTICA;2;0;2;1;0;1;1;0;1;5;12;0.0;0.29411766
TRUJILLO;LA BREÑA;2;0;2;2;0;2;0;0;0;5;12;0.0;0.29411766
MONCHI;PEÑA MUS MONCHI;3;0;3;1;0;1;2;0;2;7;18;0.0;0.28
DOLO;MUS EL CHALANÍN;2;0;2;1;0;1;1;0;1;4;12;0.0;0.25
EVA;BAR HABANA;1;0;1;1;0;1;0;0;0;2;6;0.0;0.25
FELIPE;MUS EL CHALANÍN;1;0;1;0;0;0;1;0;1;2;6;0.0;0.25
GABI;CASA GERMÁN;1;0;1;0;0;0;1;0;1;2;6;0.0;0.25
JOAQUIN;CASA GERMÁN;1;0;1;0;0;0;1;0;1;2;6;0.0;0.25
JOTI;PEÑA MUS MONCHI;1;0;1;0;0;0;1;0;1;2;6;0.0;0.25
JUANJO;PEÑA MUS MONCHI;2;0;2;1;0;1;1;0;1;4;12;0.0;0.25
MORA;LA BREÑA;1;0;1;1;0;1;0;0;0;2;6;0.0;0.25
PANCHIN;BAR HABANA;1;0;1;0;0;0;1;0;1;2;6;0.0;0.25
RAFA;8 VILLAS;1;0;1;1;0;1;0;0;0;2;6;0.0;0.25
DAVID;PEÑA MUS MONCHI;3;0;3;1;0;1;2;0;2;5;18;0.0;0.2173913
SIXTO;BAR HABANA;3;0;3;1;0;1;2;0;2;5;18;0.0;0.2173913
JUANJO;BAR HABANA;2;0;2;1;0;1;1;0;1;3;12;0.0;0.2
