COM;1;temporada;tipo liga;vuelta;jornada;fecha jornada;is Match;id peña local;peña local;local mesas ganadas;visitante mesas ganadas;id peña visitante;peña visitante;número mesa;peña local  jugador 1;peña local   jugador 2;local chicos a favor;visitante chicos a favor;peña visitante jugador 1;peña visitante jugador 2;puntos sanción peña local;puntos sanción peña visitante;fin líena;;NUEVO peña local  jugador 1;NUEVO peña local   jugador 2;NUEVO peña visitante  jugador 1;NUEVO peña visitante  jugador 2;
INF;38;;REG;2;;;false;bcarba;;;;rcarol;;2;TOÑO;JAVI;6;1;ALFREDO;BELLO;;;ENDL;;;;;;
INF;39;;REG;2;;;false;bcarba;;;;rcarol;;3;ABLANEDO;LUIS;6;4;GABI;ANIBAL;;;ENDL;;;;;;
INF;40;;REG;2;;;false;bcarba;;;;rcarol;;4;CHUS;JOSE LUIS;6;4;ALFONSO;CHEMA;;;ENDL;;;;;;
COM;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;42;2016/17;REG;2;43;30/01/2017;true;andrea;BAR D'ANDREA;1;3;valmus;VALSA MUS;1;DANI;LITRI;4;6;JAVI;ITO;;;ENDL;;;;;;
INF;43;;REG;2;;;false;andrea;;;;valmus;;2;FERRERAS;ISMA;6;2;JUSTO;JULIO;;;ENDL;;;;;;
INF;44;;REG;2;;;false;andrea;;;;valmus;;3;KIKE;DELMI;2;6;JANDRO;ROBER;;;ENDL;;;;;;
INF;45;;REG;2;;;false;andrea;;;;valmus;;4;TINO;JUAN;2;6;JOSE LUIS;MIGUEL;;;ENDL;;;;;;
COM;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;47;2016/17;REG;2;43;30/01/2017;true;8villa;8 VILLAS;1;3;sagcel;S.AG.-CÉLTICA;1;URE;KIKE;3;6;IÑAKI;JAVI;;;ENDL;;;;;;
INF;48;;REG;2;;;false;8villa;;;;sagcel;;2;CHICHO;TOÑO;4;6;TRIKI;CHEMA;;;ENDL;;;;;;
INF;49;;REG;2;;;false;8villa;;;;sagcel;;3;HUMBERTO;NACHO;1;6;CARLOS;CHEMA;;;ENDL;;;;;;
INF;50;;REG;2;;;false;8villa;;;;sagcel;;4;ALVARO;JUAN;6;2;ALICIA;FA;;;ENDL;;;;;;
COM;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;52;2016/17;REG;2;43;30/01/2017;true;catere;CASA TERE;1;3;acveig;AC MUS VEIGA;1;ELICIO;CLETO;5;6;EMILIO;ZURDO;;;ENDL;;;;;;
INF;53;;REG;2;;;false;catere;;;;acveig;;2;PICHI;VILA;2;6;TINO;ADAN;;;ENDL;;;;;;
INF;54;;REG;2;;;false;catere;;;;acveig;;3;PEPE;JAVI;3;6;FAILDE;ZICO;;;ENDL;;;;;;
INF;55;;REG;2;;;false;catere;;;;acveig;;4;BELLANCO;PUPI;6;3;MILLAN;GUTI;;;ENDL;;;;;;
COM;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;57;2016/17;REG;2;43;30/01/2017;true;habana;BAR HABANA;4;0;capiol;CAFÉ BAR PIOL;1;PANA;JUANJO;6;4;PEPE;CARMEN;;;ENDL;;;;;;
INF;58;;REG;2;;;false;habana;;;;capiol;;2;EVA;PACHIN;6;3;NINO;ANTONIO;;;ENDL;;;;;;
INF;59;;REG;2;;;false;habana;;;;capiol;;3;JOSE;SIXTO;6;4;FELIX;PILUCA;;;ENDL;;;;;;
INF;60;;REG;2;;;false;habana;;;;capiol;;4;MARGA;PESTONI II;6;4;OVIES;ORTIZ;;;ENDL;;;;;;
COM;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;62;2016/17;REG;2;43;30/01/2017;true;brenya;LA BREÑA ;3;1;bcampy;BAR CAMPY;1;MANOLITO;GLORIA;3;6;J. CARLOS;SERGIO;;;ENDL;;;;;;
INF;63;;REG;2;;;false;brenya;;;;bcampy;;2;VAQUERO;VIGIL;6;5;PACO;PEPE;;;ENDL;;;;;;
INF;64;;REG;2;;;false;brenya;;;;bcampy;;3;FRANCISCO;VAQUERO II;6;2;CASTILLO;YIMI;;;ENDL;;;;;;
INF;65;;REG;2;;;false;brenya;;;;bcampy;;4;KARLOS;DANI;6;2;ANTONIO;LLORENTE;;;ENDL;;;;;;
COM;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COM;67;2016/17;REG;2;43;30/01/2017;true;albora;SIDRERÍA ALBORADA ;;;zdesca;DESCANSA;;;;;;;;;;ENDL;;;;;;
END;68;14;53;53;14;14;53;53;14;13;13;;14;;52;52;52;52;52;52;0;0;;;0;0;0;0;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
