COM;1;temporada;tipo liga;vuelta;jornada;fecha jornada;is Match;id peña local;peña local;local mesas ganadas;visitante mesas ganadas;id peña visitante;peña visitante;número mesa;peña local  jugador 1;peña local   jugador 2;local chicos a favor;visitante chicos a favor;peña visitante jugador 1;peña visitante jugador 2;puntos sanción peña local;puntos sanción peña visitante;fin líena;;NUEVO peña local  jugador 1;NUEVO peña local   jugador 2;NUEVO peña visitante  jugador 1;NUEVO peña visitante  jugador 2;
INF;18;;REG;2;;;false;albora;;;;rcarol;;2;GAN;GELO;6;3;BELLO;ALFREDO;;;ENDL;;;;;;
INF;19;;REG;2;;;false;albora;;;;rcarol;;3;PABLO;LUIS;6;3;CHEMA;ANIBAL;;;ENDL;;;;;;
INF;20;;REG;2;;;false;albora;;;;rcarol;;4;FALO;PEPITO;5;6;DEME;TEO;;;ENDL;;;;;;
COM;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;22;2016/17;REG;2;51;27/02/2017;true;bxareu;XAREU;1;3;valmus;VALSA MUS;1;GASPAR;ROSA;1;6;MIGUEL;ROBER;;;ENDL;;;;;;
INF;23;;REG;2;;;false;bxareu;;;;valmus;;2;NANDO;MARAVILLAS;3;6;JUSTO;JULIO;;;ENDL;;;;;;
INF;24;;REG;2;;;false;bxareu;;;;valmus;;3;BAO;GASPAR;6;5;MEDINA;ALFREDO;;;ENDL;;;;;;
INF;25;;REG;2;;;false;bxareu;;;;valmus;;4;CARLOS;LOLO;2;6;PACO;FERNANDO;;;ENDL;;;;;;
COM;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;27;2016/17;REG;2;51;27/02/2017;true;barena;PEÑA LA ARENA ;2;2;sagcel;S.AG.-CÉLTICA;1;FRAN;JUAN;6;5;TRIKI;CHEMA;;;ENDL;;;;;;
INF;28;;REG;2;;;false;barena;;;;sagcel;;2;OMAR;FERMIN;3;6;CARLOS;MANU;;;ENDL;;;;;;
INF;29;;REG;2;;;false;barena;;;;sagcel;;3;LUIS;RODRIGO;6;2;ALICIA;FA;;;ENDL;;;;;;
INF;30;;REG;2;;;false;barena;;;;sagcel;;4;PEPE;VITIN;2;6;IÑAKI;JAVI;;;ENDL;;;;;;
COM;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;32;2016/17;REG;2;51;27/02/2017;true;calolo;CA LOLO;4;0;acveig;AC MUS VEIGA;1;COTE;MANU;6;4;EMILIO;ZURDO;;;ENDL;;;;;;
INF;33;;REG;2;;;false;calolo;;;;acveig;;2;ISIDORO;PARAMIO;6;3;ELOY;HERRERO;;;ENDL;;;;;;
INF;34;;REG;2;;;false;calolo;;;;acveig;;3;DANI;JUSTO;6;2;ZICO;SARRY;;;ENDL;;;;;;
INF;35;;REG;2;;;false;calolo;;;;acveig;;4;SOPEÑA;GUILLER;6;5;TINO;ADAN;;;ENDL;;;;;;
COM;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;37;2016/17;REG;2;51;27/02/2017;true;ccelti;CÉLTICA;3;1;capiol;CAFÉ BAR PIOL;1;MAITE;FALO;6;3;FELIX;PILUCA;;;ENDL;;;;;;
INF;38;;REG;2;;;false;ccelti;;;;capiol;;2;CHININ;CHININ II;6;2;SALAS;ESTHER;;;ENDL;;;;;;
INF;39;;REG;2;;;false;ccelti;;;;capiol;;3;MERO;JUAN;3;6;PEPE;CARMEN;;;ENDL;;;;;;
INF;40;;REG;2;;;false;ccelti;;;;capiol;;4;ZELUAN;LUNA;6;1;NINO;PILI;;;ENDL;;;;;;
COM;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;42;2016/17;REG;2;51;27/02/2017;true;cvalsa;CAFETERÍA VALSA;3;1;bcampy;BAR CAMPY;1;JENARO;CAMPANA;3;6;SERGIO;YIMI;;;ENDL;;;;;;
INF;43;;REG;2;;;false;cvalsa;;;;bcampy;;2;MURAS;FERNANDO;6;3;LLORENTE;ANTONIO;;;ENDL;;;;;;
INF;44;;REG;2;;;false;cvalsa;;;;bcampy;;3;BENI;MARCOS;6;5;J. CARLOS;JOSE;;;ENDL;;;;;;
INF;45;;REG;2;;;false;cvalsa;;;;bcampy;;4;LUIS;PEREZ;6;2;PACO;PEPE;;;ENDL;;;;;;
COM;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;47;2016/17;REG;2;51;27/02/2017;true;monchi;PEÑA MUS MONCHI;4;0;brenya;LA BREÑA ;1;MONCHI;DAVID;6;2;SALVA;JUAN;;;ENDL;;;;;;
INF;48;;REG;2;;;false;monchi;;;;brenya;;2;RABADAN;BERNARDO;6;2;VAQUERO;VIGIL;;;ENDL;;;;;;
INF;49;;REG;2;;;false;monchi;;;;brenya;;3;FRAN;FONSO;6;4;MANOLITO;DANI;;;ENDL;;;;;;
INF;50;;REG;2;;;false;monchi;;;;brenya;;4;REGUERO;JOTI;6;3;VAQUERO II;FRANCISCO;;;ENDL;;;;;;
COM;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;52;2016/17;REG;2;51;27/02/2017;true;cgerma;CASA GERMÁN;2;2;habana;BAR HABANA;1;TOÑO;YONI;6;2;MARGA;PESTONI II;;;ENDL;;;;;;
INF;53;;REG;2;;;false;cgerma;;;;habana;;2;KIKE;JAVIER;2;6;EVA;PACHIN;;;ENDL;;;;;;
INF;54;;REG;2;;;false;cgerma;;;;habana;;3;FANDIÑO;ALLENDE;6;5;MANOLO;SIXTO;;;ENDL;;;;;;
INF;55;;REG;2;;;false;cgerma;;;;habana;;4;JOAQUIN;JAVIER;4;6;JUANJO;PANA;;;ENDL;;;;;;
COM;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;57;2016/17;REG;2;51;27/02/2017;true;bcarba;PEÑA CARBAYEDO;2;2;catere;CASA TERE;1;JAVI;MIGUEL;5;6;ARNIELLA;BELLANCO;;;ENDL;;;;;;
INF;58;;REG;2;;;false;bcarba;;;;catere;;2;TOÑO;HOMERO;4;6;PICHI;VILA;;;ENDL;;;;;;
INF;59;;REG;2;;;false;bcarba;;;;catere;;3;ABLANEDO;LUIS;6;4;PEPE;ANTONIO;;;ENDL;;;;;;
INF;60;;REG;2;;;false;bcarba;;;;catere;;4;CHUS;JOSE LUIS;6;3;JAVI;PUPI;;;ENDL;;;;;;
COM;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;62;2016/17;REG;2;51;27/02/2017;true;andrea;BAR D'ANDREA;1;3;8villa;8 VILLAS;1;DANI;LITRI;3;6;NACHO;HUMBERTO;;;ENDL;;;;;;
INF;63;;REG;2;;;false;andrea;;;;8villa;;2;FERRERAS;ISMA;4;6;ALVARO;URE;;;ENDL;;;;;;
INF;64;;REG;2;;;false;andrea;;;;8villa;;3;KIKE;OCTAVIO;6;4;KIKE;JUAN;;;ENDL;;;;;;
INF;65;;REG;2;;;false;andrea;;;;8villa;;4;TINO;LOLO;3;6;CHICHO;TINTO;;;ENDL;;;;;;
COM;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COM;67;2016/17;REG;2;51;27/02/2017;true;sagkam;S.AG.-KAME.NET;;;zdesca;DESCANSA;;;;;;;;;;ENDL;;;;;;
END;68;14;53;53;14;14;53;53;14;13;13;;14;;52;52;52;52;52;52;0;0;;;0;0;0;0;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
