COM;1;temporada;tipo liga;vuelta;jornada;fecha jornada;is Match;id peña local;peña local;local mesas ganadas;visitante mesas ganadas;id peña visitante;peña visitante;número mesa;peña local  jugador 1;peña local   jugador 2;local chicos a favor;visitante chicos a favor;peña visitante jugador 1;peña visitante jugador 2;puntos sanción peña local;puntos sanción peña visitante;fin líena;;NUEVO peña local  jugador 1;NUEVO peña local   jugador 2;NUEVO peña visitante  jugador 1;NUEVO peña visitante  jugador 2;
INF;2;2016/17;REG;2;52;02/03/2017;true;chalan;MUS EL CHALANÍN;2;2;sagkam;S.AG.-KAME.NET;1;LASTRA;CHEMA;6;4;GAYOL;PINTO;;;ENDL;;;;;;
INF;3;;REG;2;;;false;chalan;;;;sagkam;;2;SILVI;LUIS C.;1;6;ROBERTO;LUIS PRIETO;;;ENDL;;;;;;
INF;4;;REG;2;;;false;chalan;;;;sagkam;;3;YOLI;SAM;2;6;MARCO;MENOTI;;;ENDL;;;;;;
INF;5;;REG;2;;;false;chalan;;;;sagkam;;4;KYLLO;GORI;6;3;ALFONSO;ARTURO;;;ENDL;;;;;;
COM;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;7;2016/17;REG;2;52;02/03/2017;true;picosa;LA PICOSA;0;4;sagrib;S.AG.-RÍAS BAIXAS;1;PACO;CARLINOS;0;6;NACHO;CUERVO;;;ENDL;;;;;;
INF;8;;REG;2;;;false;picosa;;;;sagrib;;2;CHUS;ARSENIO;5;6;GERARDO;OSCAR;;;ENDL;;;;;;
INF;9;;REG;2;;;false;picosa;;;;sagrib;;3;IÑAQUI;JOSE;5;6;FRAN;BENJA;;;ENDL;;;;;;
INF;10;;REG;2;;;false;picosa;;;;sagrib;;4;CHORI;KIKE;5;6;TONI;ARTURO;;;ENDL;;;;;;
COM;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;12;2016/17;REG;2;52;02/03/2017;true;cebano;CAFÉ BAR ÉBANO;1;3;4vient;4 VIENTOS;1;LOZANO;TINO;3;6;ROBLES;VALLEDOR;;;ENDL;;;;;;
INF;13;;REG;2;;;false;cebano;;;;4vient;;2;NICO;LUIS;2;6;PRIETO;RAMON;;;ENDL;;;;;;
INF;14;;REG;2;;;false;cebano;;;;4vient;;3;JULIO;FRAN;6;5;KIRIKI;ANTONIO;;;ENDL;;;;;;
INF;15;;REG;2;;;false;cebano;;;;4vient;;4;ANGEL RAMON;MIGUEL;5;6;PERFE;GARRIDO;;;ENDL;;;;;;
COM;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;17;2016/17;REG;2;52;02/03/2017;true;rcarol;RINCÓN DE CAROL;1;3;churre;CHURRERÍA;1;DANI;BLAZQUEZ;6;5;JAVIER;RAMON;;;ENDL;;;;;;
INF;18;;REG;2;;;false;rcarol;;;;churre;;2;ALFONSO;ISRA;2;6;RICHARD;JUAN;;;ENDL;;;;;;
INF;19;;REG;2;;;false;rcarol;;;;churre;;3;TEO;TEO;4;6;LUIS;DIONI;;;ENDL;;;;;;
INF;20;;REG;2;;;false;rcarol;;;;churre;;4;CHEMA;ANIBAL;5;6;JOSE;JANO;;;ENDL;;;;;;
COM;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;22;2016/17;REG;2;52;02/03/2017;true;valmus;VALSA MUS;2;2;albora;SIDRERÍA ALBORADA ;1;JUSTO;JULIO;6;5;PADILLA;MANOLO;;;ENDL;;;;;;
