COM;1;temporada;tipo liga;vuelta;jornada;fecha jornada;is Match;id peña local;peña local;local mesas ganadas;visitante mesas ganadas;id peña visitante;peña visitante;número mesa;peña local  jugador 1;peña local   jugador 2;local chicos a favor;visitante chicos a favor;peña visitante jugador 1;peña visitante jugador 2;puntos sanción peña local;puntos sanción peña visitante;fin líena;;NUEVO peña local  jugador 1;NUEVO peña local   jugador 2;NUEVO peña visitante  jugador 1;NUEVO peña visitante  jugador 2;
INF;2;2016/17;REG;2;45;06/02/2017;true;albora;SIDRERÍA ALBORADA ;2;2;4vient;4 VIENTOS;1;PADILLA;FERNANDO;6;4;RAMON;JOSE LUIS;;;ENDL;;;;;;
INF;3;;REG;2;;;false;albora;;;;4vient;;2;GAN;GELO;6;1;CARLOTO;MALAGA;;;ENDL;;;;;;
INF;4;;REG;2;;;false;albora;;;;4vient;;3;PABLO;LUIS;3;6;ANTONIO;KIRIKI;;;ENDL;;;;;;
INF;5;;REG;2;;;false;albora;;;;4vient;;4;GUELO;JOSE;2;6;PRIETO;GARRIDO;;;ENDL;;;;;;
COM;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;7;2016/17;REG;2;45;06/02/2017;true;bxareu;XAREU;1;3;sagrib;S.AG.-RÍAS BAIXAS;1;ROSA;ARIAS;3;6;NACHO;CUERVO;;;ENDL;;;;;;
INF;8;;REG;2;;;false;bxareu;;;;sagrib;;2;MARAVILLAS;CARBAYO;4;6;FRAN;JAIME;;;ENDL;;;;;;
INF;9;;REG;2;;;false;bxareu;;;;sagrib;;3;BAO;GASPAR;5;6;COLLADO;BENJA;;;ENDL;;;;;;
INF;10;;REG;2;;;false;bxareu;;;;sagrib;;4;CARLOS;LOLO;6;1;ARTURO;TONI;;;ENDL;;;;;;
COM;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;12;2016/17;REG;2;45;06/02/2017;true;barena;PEÑA LA ARENA ;0;4;sagkam;S.AG.-KAME.NET;1;ROMAN;TURBO;1;6;PRIETO;MENOTI;;;ENDL;;;;;;
INF;13;;REG;2;;;false;barena;;;;sagkam;;2;OMAR;RODRIGO;5;6;JAVI;ESTRELLA;;;ENDL;;;;;;
INF;14;;REG;2;;;false;barena;;;;sagkam;;3;VITIN;ANTONIO;5;6;ROBERTO;LUIS PRIETO;;;ENDL;;;;;;
INF;15;;REG;2;;;false;barena;;;;sagkam;;4;JUAN;PEPE;5;6;JUANI;ISIDRO;;;ENDL;;;;;;
COM;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;17;2016/17;REG;2;45;06/02/2017;true;calolo;CA LOLO;2;2;chalan;MUS EL CHALANÍN;1;COTE;MANU;5;6;MIGUEL;DANI;;;ENDL;;;;;;
INF;18;;REG;2;;;false;calolo;;;;chalan;;2;ISIDORO;PARAMIO;6;3;MARIO;LASTRA;;;ENDL;;;;;;
INF;19;;REG;2;;;false;calolo;;;;chalan;;3;JUANMA;MARCOS;5;6;DOLO;KYLLO;;;ENDL;;;;;;
INF;20;;REG;2;;;false;calolo;;;;chalan;;4;SOPEÑA;ELOY;6;4;POPE;SILVI;;;ENDL;;;;;;
COM;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;22;2016/17;REG;2;45;06/02/2017;true;ccelti;CÉLTICA;4;0;picosa;LA PICOSA;1;PICHINA;FALO;6;3;CARLOS;KIKE;;;ENDL;;;;;;
INF;23;;REG;2;;;false;ccelti;;;;picosa;;2;CHININ;CHININ II;6;5;PEPE;CHUS;;;ENDL;;;;;;
INF;24;;REG;2;;;false;ccelti;;;;picosa;;3;MERO;JUAN;6;2;GELO;ANIA;;;ENDL;;;;;;
INF;25;;REG;2;;;false;ccelti;;;;picosa;;4;ZELUAN;LUNA;6;2;PACO;CARLOS;;;ENDL;;;;;;
COM;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;27;2016/17;REG;2;45;06/02/2017;true;cvalsa;CAFETERÍA VALSA;1;3;cebano;CAFÉ BAR ÉBANO;1;PARAMIO;NACHO;3;6;TINO;CARLON;;;ENDL;;;;;;
INF;28;;REG;2;;;false;cvalsa;;;;cebano;;2;PEREZ;MURAS;2;6;ANGEL RAMON;MIGUEL;;;ENDL;;;;;;
INF;29;;REG;2;;;false;cvalsa;;;;cebano;;3;JOSE;MARCOS;6;5;LUPI;BARREIROS;;;ENDL;;;;;;
INF;30;;REG;2;;;false;cvalsa;;;;cebano;;4;LUIS;IÑAKI;2;6;JULIO;FRAN;;;ENDL;;;;;;
COM;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;32;2016/17;REG;2;45;06/02/2017;true;monchi;PEÑA MUS MONCHI;2;2;rcarol;RINCÓN DE CAROL;1;MONCHI;REGUERO;2;6;JOSE MIGUEL;ALFONSO;;;ENDL;;;;;;
INF;33;;REG;2;;;false;monchi;;;;rcarol;;2;RABADAN;BERNARDO;6;3;BELLO;DEME;;;ENDL;;;;;;
INF;34;;REG;2;;;false;monchi;;;;rcarol;;3;FRAN;FONSO;6;3;CHEMA;ANIBAL;;;ENDL;;;;;;
INF;35;;REG;2;;;false;monchi;;;;rcarol;;4;JUANJO;JOTI;2;6;GABI;CHUS;;;ENDL;;;;;;
COM;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;37;2016/17;REG;2;45;06/02/2017;true;cgerma;CASA GERMÁN;3;1;valmus;VALSA MUS;1;ESPINA;FANDIÑO;6;0;JANDRO;FERNANDO;;;ENDL;;;;;;
INF;38;;REG;2;;;false;cgerma;;;;valmus;;2;KIKE;JAVIER;6;1;ITO;PABLO;;;ENDL;;;;;;
INF;39;;REG;2;;;false;cgerma;;;;valmus;;3;JUAN;JANEL;6;3;JAVI;ROBER;;;ENDL;;;;;;
INF;40;;REG;2;;;false;cgerma;;;;valmus;;4;MORAN;VIÑA;3;6;JOSE LUIS;JUSTO;;;ENDL;;;;;;
COM;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;42;2016/17;REG;2;45;06/02/2017;true;bcarba;PEÑA CARBAYEDO;3;1;sagcel;S.AG.-CÉLTICA;1;CHE;LUIS;6;3;TRIKI;MANU;;;ENDL;;;;;;
INF;43;;REG;2;;;false;bcarba;;;;sagcel;;2;TOÑO;JAVI;2;6;JAVI;ANDRES;;;ENDL;;;;;;
INF;44;;REG;2;;;false;bcarba;;;;sagcel;;3;ABLANEDO;LUIGI;6;4;IÑAKI;MARIAN;;;ENDL;;;;;;
INF;45;;REG;2;;;false;bcarba;;;;sagcel;;4;CHUS;JOSE LUIS;6;4;CARLOS;CHEMA;;;ENDL;;;;;;
COM;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;47;2016/17;REG;2;45;06/02/2017;true;andrea;BAR D'ANDREA;3;1;acveig;AC MUS VEIGA;1;LITRI;DANI;6;2;MILLAN;FAILDE;;;ENDL;;;;;;
INF;48;;REG;2;;;false;andrea;;;;acveig;;2;FERRERAS;GIL;6;3;TINO;ADAN;;;ENDL;;;;;;
INF;49;;REG;2;;;false;andrea;;;;acveig;;3;KIKE;OCTAVIO;6;4;HERRERO;ELOY;;;ENDL;;;;;;
INF;50;;REG;2;;;false;andrea;;;;acveig;;4;TINO;JUAN;4;6;ZURDO;SARRY;;;ENDL;;;;;;
COM;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;52;2016/17;REG;2;45;06/02/2017;true;8villa;8 VILLAS;1;3;capiol;CAFÉ BAR PIOL;1;URE;ANGEL;2;6;AZU;PILI;;;ENDL;;;;;;
