COM;1;temporada;tipo liga;vuelta;jornada;fecha jornada;is Match;id peña local;peña local;local mesas ganadas;visitante mesas ganadas;id peña visitante;peña visitante;número mesa;peña local  jugador 1;peña local   jugador 2;local chicos a favor;visitante chicos a favor;peña visitante jugador 1;peña visitante jugador 2;puntos sanción peña local;puntos sanción peña visitante;fin líena;;NUEVO peña local  jugador 1;NUEVO peña local   jugador 2;NUEVO peña visitante  jugador 1;NUEVO peña visitante  jugador 2;
INF;2;2016/17;REG;2;44;02/02/2017;true;churre;CHURRERÍA;3;1;albora;SIDRERÍA ALBORADA ;1;RAMON;JOSE;6;5;OMAR;CALVETE;;;ENDL;;;;;;
INF;3;;REG;2;;;false;churre;;;;albora;;2;RICHARD;JUAN;5;6;GUELO;JOSE;;;ENDL;;;;;;
INF;4;;REG;2;;;false;churre;;;;albora;;3;ROBERTO;JANO;6;5;ALBARIÑO;PABLO;;;ENDL;;;;;;
INF;5;;REG;2;;;false;churre;;;;albora;;4;PACO;LUIS;6;3;PADILLA;FERNANDO;;;ENDL;;;;;;
COM;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;7;2016/17;REG;2;44;02/02/2017;true;4vient;4 VIENTOS;1;3;bxareu;XAREU;1;KIRIKI;ANTONIO;1;6;ROSA;ARIAS;;;ENDL;;;;;;
INF;8;;REG;2;;;false;4vient;;;;bxareu;;2;GARRIDO;PERFE;2;6;LOLO;GASPAR;;;ENDL;;;;;;
INF;9;;REG;2;;;false;4vient;;;;bxareu;;3;RAMON;JOSE LUIS;6;4;NANDO;OVIDIO;;;ENDL;;;;;;
INF;10;;REG;2;;;false;4vient;;;;bxareu;;4;MALAGA;ROBLES;2;6;MARAVILLAS;CARBAYO;;;ENDL;;;;;;
COM;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;12;2016/17;REG;2;44;02/02/2017;true;sagrib;S.AG.-RÍAS BAIXAS;1;3;barena;PEÑA LA ARENA ;1;FRAN;JAIME;6;2;DAVID;FRAN;;;ENDL;;;;;;
INF;13;;REG;2;;;false;sagrib;;;;barena;;2;TONI;ARTURO;4;6;LUIS;TURBO;;;ENDL;;;;;;
INF;14;;REG;2;;;false;sagrib;;;;barena;;3;NACHO;CUERVO;4;6;OMAR;ANTONIO;;;ENDL;;;;;;
INF;15;;REG;2;;;false;sagrib;;;;barena;;4;COLLADO;BENJA;3;6;PEPE;JUAN;;;ENDL;;;;;;
COM;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;17;2016/17;REG;2;44;02/02/2017;true;sagkam;S.AG.-KAME.NET;2;2;calolo;CA LOLO;1;MENOTI;PRIETO;6;1;ISIDORO;JUSTO;;;ENDL;;;;;;
INF;18;;REG;2;;;false;sagkam;;;;calolo;;2;ARTURO;ALFONSO;5;6;SOPEÑA;HUGO;;;ENDL;;;;;;
INF;19;;REG;2;;;false;sagkam;;;;calolo;;3;GAYOL;PINTO;2;6;PARAMIO;EDU;;;ENDL;;;;;;
INF;20;;REG;2;;;false;sagkam;;;;calolo;;4;ISIDRO;JUANI;6;3;MANU;COTE;;;ENDL;;;;;;
COM;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;22;2016/17;REG;2;44;02/02/2017;true;chalan;MUS EL CHALANÍN;1;3;ccelti;CÉLTICA;1;SAM;DANI;4;6;FALO;FELIX;;;ENDL;;;;;;
INF;23;;REG;2;;;false;chalan;;;;ccelti;;2;POPE;LUIS C.;6;2;CHININ;CHININ II;;;ENDL;;;;;;
INF;24;;REG;2;;;false;chalan;;;;ccelti;;3;MARIO;LASTRA;4;6;LUNA;ZELUAN;;;ENDL;;;;;;
INF;25;;REG;2;;;false;chalan;;;;ccelti;;4;DOLO;KYLLO;0;6;MERO;JUAN;;;ENDL;;;;;;
COM;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;27;2016/17;REG;2;44;02/02/2017;true;picosa;LA PICOSA;0;4;cvalsa;CAFETERÍA VALSA;1;GELO;IÑAQUI;5;6;PEREZ;FERNANDO;;;ENDL;;;;;;
INF;28;;REG;2;;;false;picosa;;;;cvalsa;;2;CHUS;PEPE;2;6;CAMPANA;GABI;;;ENDL;;;;;;
INF;29;;REG;2;;;false;picosa;;;;cvalsa;;3;PACO;CARLOS;0;6;JENARO;PARAMIO;;;ENDL;;;;;;
INF;30;;REG;2;;;false;picosa;;;;cvalsa;;4;CHORI;KIKE;4;6;MARCOS;BENI;;;ENDL;;;;;;
COM;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;32;2016/17;REG;2;44;02/02/2017;true;cebano;CAFÉ BAR ÉBANO;1;3;monchi;PEÑA MUS MONCHI;1;CARLON;MIGUEL;2;6;JUANJO;JOTI;;;ENDL;;;;;;
INF;33;;REG;2;;;false;cebano;;;;monchi;;2;NICO;LUIS;5;6;MONCHI;REGUERO;;;ENDL;;;;;;
INF;34;;REG;2;;;false;cebano;;;;monchi;;3;JULIO;FRAN;6;1;RABADAN;BERNARDO;;;ENDL;;;;;;
INF;35;;REG;2;;;false;cebano;;;;monchi;;4;LUPI;BARREIROS;5;6;FRAN;FONSO;;;ENDL;;;;;;
COM;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;37;2016/17;REG;2;44;02/02/2017;true;rcarol;RINCÓN DE CAROL;0;4;cgerma;CASA GERMÁN;1;GABI;ANIBAL;3;6;ALLENDE;FANDIÑO;;;ENDL;;;;;;
INF;38;;REG;2;;;false;rcarol;;;;cgerma;;2;ALFREDO;BELLO;3;6;ESPINA;JUAN;;;ENDL;;;;;;
INF;39;;REG;2;;;false;rcarol;;;;cgerma;;3;DEME;TEO;2;6;JANEL;GABI;;;ENDL;;;;;;
INF;40;;REG;2;;;false;rcarol;;;;cgerma;;4;CHEMA;DANI;1;6;JOAQUIN;MORAN;;;ENDL;;;;;;
COM;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;42;2016/17;REG;2;44;02/02/2017;true;valmus;VALSA MUS;0;4;bcarba;PEÑA CARBAYEDO;1;JOSE LUIS;JUSTO;1;6;LUIS;ABLANEDO;;;ENDL;;;;;;
INF;43;;REG;2;;;false;valmus;;;;bcarba;;2;JAVI;ITO;5;6;CHUS;JOSE LUIS;;;ENDL;;;;;;
INF;44;;REG;2;;;false;valmus;;;;bcarba;;3;JANDRO;FERNANDO;3;6;ISMA;PEDRO;;;ENDL;;;;;;
INF;45;;REG;2;;;false;valmus;;;;bcarba;;4;MEDINA;ALFREDO;2;6;TOÑO;JAVI;;;ENDL;;;;;;
COM;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;47;2016/17;REG;2;44;02/02/2017;true;sagcel;S.AG.-CÉLTICA;2;2;andrea;BAR D'ANDREA;1;CHEMA;CARLOS;6;2;LITRI;DANI;;;ENDL;;;;;;
INF;48;;REG;2;;;false;sagcel;;;;andrea;;2;IÑAKI;JAVI;6;2;FERRERAS;ISMA;;;ENDL;;;;;;
