COM;1;temporada;tipo liga;vuelta;jornada;fecha jornada;is Match;id peña local;peña local;local mesas ganadas;visitante mesas ganadas;id peña visitante;peña visitante;número mesa;peña local  jugador 1;peña local   jugador 2;local chicos a favor;visitante chicos a favor;peña visitante jugador 1;peña visitante jugador 2;puntos sanción peña local;puntos sanción peña visitante;fin líena;;NUEVO peña local  jugador 1;NUEVO peña local   jugador 2;NUEVO peña visitante  jugador 1;NUEVO peña visitante  jugador 2;
INF;2;2016/17;REG;2;54;09/03/2017;true;picosa;LA PICOSA;3;1;chalan;MUS EL CHALANÍN;1;CARLINOS;CARLOS;6;3;CHEMA;POPE;;;ENDL;;;;;;
INF;3;;REG;2;;;false;picosa;;;;chalan;;2;KIKE;JOSE;6;2;DANI;SAM;;;ENDL;;;;;;
INF;4;;REG;2;;;false;picosa;;;;chalan;;3;CHUS;PEPE;6;3;KYLLO;GORI;;;ENDL;;;;;;
INF;5;;REG;2;;;false;picosa;;;;chalan;;4;ARSENIO;CHORI;2;6;LASTRA;MARIO;;;ENDL;;;;;;
COM;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;7;2016/17;REG;2;54;09/03/2017;true;cebano;CAFÉ BAR ÉBANO;2;2;sagkam;S.AG.-KAME.NET;1;CARLON;TINO;6;5;JAVI;ESTRELLA;;;ENDL;;;;;;
INF;8;;REG;2;;;false;cebano;;;;sagkam;;2;LUIS;MIGUEL;4;6;LUIS PRIETO;ROBERTO;;;ENDL;;;;;;
INF;9;;REG;2;;;false;cebano;;;;sagkam;;3;JULIO;FRAN;2;6;ALFONSO;MENOTI;;;ENDL;;;;;;
INF;10;;REG;2;;;false;cebano;;;;sagkam;;4;BARREIROS;LUPI;6;4;ISIDRO;JUANI;;;ENDL;;;;;;
COM;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;12;2016/17;REG;2;54;09/03/2017;true;rcarol;RINCÓN DE CAROL;0;4;sagrib;S.AG.-RÍAS BAIXAS;1;ALFREDO;BELLO;2;6;COLLADO;CHUS;;;ENDL;;;;;;
INF;13;;REG;2;;;false;rcarol;;;;sagrib;;2;ALFONSO;JOSE MIGUEL;2;6;TONI;NACHO;;;ENDL;;;;;;
